PidLidPostRssChannel,0x00008904,PtypString,0x001f,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPostRssChannelLink,0x00008900,PtypString,0x001f,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPostRssItemGuid,0x00008903,PtypString,0x001f,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPostRssItemHash,0x00008902,PtypInteger32,0x0003,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPostRssItemLink,0x00008901,PtypString,0x001f,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPostRssItemXml,0x00008905,PtypString,0x001f,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPostRssSubscription,0x00008906,PtypString,0x001f,PSETID_PostRss,00062041-0000-0000-C000-000000000046
PidLidPrivate,0x00008506,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidPromptSendUpdate,0x00008045,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidRecurrenceDuration,0x0000100d,PtypInteger32,0x0003,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidRecurrencePattern,0x00008232,PtypString8,0x001e,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidRecurrencePatternW,0x00008232,PtypString,0x001f,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidRecurrenceType,0x00008231,PtypInteger32,0x0003,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidRecurring,0x00008223,PtypBoolean,0x000b,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidReferenceEntryId,0x000085bd,PtypBinary,0x0102,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReferredBy,0x0000800e,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidReminderDelta,0x00008501,PtypInteger32,0x0003,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderFileParameter,0x0000851f,PtypString,0x001f,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderOverride,0x0000851c,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderPlaySound,0x0000851e,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderSet,0x00008503,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderSignalTime,0x00008560,PtypTime,0x0040,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderTime,0x00008502,PtypTime,0x0040,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderTimeDate,0x00008505,PtypTime,0x0040,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderTimeTime,0x00008504,PtypTime,0x0040,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidReminderType,0x0000851d,PtypInteger32,0x0003,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidRemoteStatus,0x00008511,PtypInteger32,0x0003,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidRequiredAttendees,0x00000006,PtypString,0x001f,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidResourceAttendees,0x00000008,PtypString,0x001f,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidResponseStatus,0x00008218,PtypInteger32,0x0003,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidSendMeetingAsIcal,0x00008200,PtypBoolean,0x000b,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidServerProcessed,0x000085cc,PtypBoolean,0x000b,PSETID_CalendarAssistant,11000E07-B51B-40D6-AF21-CAA85EDAB1D0
PidLidServerProcessingActions,0x000085cd,PtypInteger32,0x0003,PSETID_CalendarAssistant,11000E07-B51B-40D6-AF21-CAA85EDAB1D0
PidLidSharingAnonymity,0x00008a19,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingBindingEntryId,0x00008a2d,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingBrowseUrl,0x00008a51,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingCapabilities,0x00008a17,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingConfigurationUrl,0x00008a24,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingDataRangeEnd,0x00008a45,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingDataRangeStart,0x00008a44,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingDetail,0x00008a2b,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingExtensionXml,0x00008a21,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingFilter,0x00008a13,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingFlags,0x00008a0a,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingFlavor,0x00008a18,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingFolderEntryId,0x00008a15,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingIndexEntryId,0x00008a2e,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingInitiatorEntryId,0x00008a09,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingInitiatorName,0x00008a07,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingInitiatorSmtp,0x00008a08,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingInstanceGuid,0x00008a1c,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLastAutoSyncTime,0x00008a55,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLastSyncTime,0x00008a1f,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalComment,0x00008a4d,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalLastModificationTime,0x00008a23,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalName,0x00008a0f,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalPath,0x00008a0e,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalStoreUid,0x00008a49,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalType,0x00008a14,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingLocalUid,0x00008a10,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingOriginalMessageEntryId,0x00008a29,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingParentBindingEntryId,0x00008a5c,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingParticipants,0x00008a1e,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingPermissions,0x00008a1b,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingProviderExtension,0x00008a0b,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingProviderGuid,0x00008a01,PtypBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingProviderName,0x00008a02,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingProviderUrl,0x00008a03,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRangeEnd,0x00008a47,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRangeStart,0x00008a46,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingReciprocation,0x00008a1a,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteByteSize,0x00008a4b,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteComment,0x00008a2f,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteCrc,0x00008a4c,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteLastModificationTime,0x00008a22,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteMessageCount,0x00008a4f,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteName,0x00008a05,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemotePass,0x00008a0d,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemotePath,0x00008a04,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteStoreUid,0x00008a48,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteType,0x00008a1d,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteUid,0x00008a06,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteUser,0x00008a0c,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRemoteVersion,0x00008a5b,PtypString,0x001f,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingResponseTime,0x00008a28,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingResponseType,0x00008a27,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingRoamLog,0x00008a4e,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingStart,0x00008a25,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingStatus,0x00008a00,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingStop,0x00008a26,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingSyncFlags,0x00008a60,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingSyncInterval,0x00008a2a,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingTimeToLive,0x00008a2c,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingTimeToLiveAuto,0x00008a56,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingWebUrl,0x00008596,PtypString,0x001f,PSETID_Common,00062008-0000-0000-C000-00000000000046
PidLidSharingWorkingHoursDays,0x00008a42,PtypInteger32,0x0003,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingWorkingHoursEnd,0x00008a41,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingWorkingHoursStart,0x00008a40,PtypTime,0x0040,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSharingWorkingHoursTimeZone,0x00008a43,PtypeBinary,0x0102,PSETID_Sharing,00062040-0000-0000-C000-000000000046
PidLidSideEffects,0x00008510,PtypInteger32,0x0003,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidSingleBodyICal,0x0000827b,PtypBoolean,0x000b,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidSingleInvite,0x0000000b,PtypBoolean,0x000b,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidSmartNoAttach,0x00008514,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidSpamOriginalFolder,0x0000859c,PtypBinary,0x0102,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidStartRecurrenceDate,0x0000000d,PtypInteger32,0x0003,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidStartRecurrenceTime,0x0000000e,PtypInteger32,0x0003,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidTaskAcceptanceState,0x0000812a,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskAccepted,0x00008108,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskActualEffort,0x00008110,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskAssigner,0x00008121,PtypString,0x001f,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskAssigners,0x00008117,PtypBinary,0x0102,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskComplete,0x0000811c,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskCustomFlags,0x00008139,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskDateCompleted,0x0000810f,PtypTime,0x0040,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskDeadOccurrence,0x00008109,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskDueDate,0x00008105,PtypTime,0x0040,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskEstimatedEffort,0x00008111,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskFCreator,0x0000811e,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskFFixOffline,0x0000812c,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskFRecurring,0x00008126,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskGlobalId,0x00008519,PtypBinary,0x0102,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidTaskHistory,0x0000811a,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskLastDelegate,0x00008125,PtypString,0x001f,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskLastUpdate,0x00008115,PtypTime,0x0040,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskLastUser,0x00008122,PtypString,0x001f,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskMode,0x00008518,PtypInteger32,0x0003,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidTaskMultipleRecipients,0x00008120,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskNoCompute,0x00008124,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskOrdinal,0x00008123,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskOwner,0x0000811f,PtypString,0x001f,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskOwnership,0x00008129,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskRecurrence,0x00008116,PtypBinary,0x0102,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskResetReminder,0x00008107,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskRole,0x00008127,PtypString,0x001f,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskStartDate,0x00008104,PtypTime,0x0040,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskState,0x00008113,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskStatus,0x00008101,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskStatusOnComplete,0x00008119,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskUpdates,0x0000811b,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTaskVersion,0x00008112,PtypInteger32,0x0003,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTcvConstLongOne,0x00008008,PtypInteger32,0x0003,PS_Internal,C1843281-8505-D011-B290-00AA003CF676
PidLidTeamTask,0x00008103,PtypBoolean,0x000b,PSETID_Task,00062003-0000-0000-C000-000000000046
PidLidTimeZone,0x0000000c,PtypInteger32,0x0003,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidTimeZoneDescription,0x00008234,PtypString,0x001f,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidTimeZoneStruct,0x00008233,PtypBinary,0x0102,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidToAttendeesString,0x0000823b,PtypString,0x001f,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidToDoOrdinalDate,0x000085a0,PtypTime,0x0040,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidToDoSubOrdinal,0x000085a1,PtypString,0x001f,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidToDoTitle,0x000085a4,PtypString,0x001f,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidTrustRecipientHighlights,0x0000823e,PtypBoolean,0x000b,PSETID_Appointment,00062002-0000-0000-C000-000000000046
PidLidUserX509Certificate,0x000080D9,PtypMultipleBinary,0x1102,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidUseTnef,0x00008582,PtypBoolean,0x000b,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidValidFlagStringProof,0x000085bf,PtypTime,0x0040,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidVerbResponse,0x00008524,PtypString,0x001f,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidVerbStream,0x00008520,PtypBinary,0x0102,PSETID_Common,00062008-0000-0000-C000-000000000046
PidLidWeddingAnniversaryLocal,0x000080df,PtypTime,0x0040,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWeekInterval,0x00000012,PtypInteger16,0x0002,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidWhere,0x00000002,PtypString,0x001f,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidWorkAddress,0x0000801b,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressCity,0x00008046,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressCountry,0x00008049,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressCountryCode,0x000080db,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressPostalCode,0x00008048,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressPostOfficeBox,0x0000804a,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressState,0x00008047,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidWorkAddressStreet,0x00008045,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidYearInterval,0x00000014,PtypInteger16,0x0002,PSETID_Meeting,6ED8DA90-450B-101B-98DA-00AA003F1305
PidLidYomiCompanyName,0x0000802e,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidYomiFirstName,0x0000802c,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidLidYomiLastName,0x0000802d,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidNameAcceptLanguage,n/a,PtypString,0x001f,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameApplicationName,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameApprovalAllowedDecisionMakers,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameApprovalRequestor,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameApproved,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameAttachmentMacContentType,n/a,PtypString,0x001f,PSETID_Attachment,96357F7F-59E1-47D0-99A7-46515C183B54
PidNameAttachmentMacInfo,n/a,PtypBinary,0x0102,PSETID_Attachment,96357F7F-59E1-47D0-99A7-46515C183B54
PidNameAttachmentOriginalPermissionType,n/a,PtypeInteger32,0x0003,PSETID_Attachment,96357F7F-59E1-47D0-99A7-46515C183B54
PidNameAttachmentPermissionType,n/a,PtypInteger32,0x0003,PSETID_Attachment,96357F7F-59E1-47D0-99A7-46515C183B54
PidNameAttachmentProviderType,n/a,PtypeString,0x001f,PSETID_Attachment,96357F7F-59E1-47D0-99A7-46515C183B54
PidNameAudioNotes,n/a,PtypString,0x001f,PSETID_UnifiedMessaging,4442858E-A9E3-4E80-B900-317A210CC15B
PidNameAuthenticatedAs,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameAuthenticatedDomain,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameAuthenticatedMechanism,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameAuthenticatedSource,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameAuthor,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameAutomaticSpeechRecognitionData,n/a,PtypBinary,0x0102,PSETID_UnifiedMessaging,4442858E-A9E3-4E80-B900-317A210CC15B
PidNameBcc,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameBirthdayContactAttributionDisplayName,n/a,PtypString,0x001f,PSETID_Address,00062004-0000-0000-C000-000000000046
PidNameBirthdayContactEntryId,n/a,PtypBinary,0x0102,PSETID_Address,00062004-0000-0000-C000-000000000046
PidNameBirthdayContactPersonGuid,n/a,PtypBinary,0x0102,PSETID_Address,00062004-0000-0000-C000-000000000046
PidNameByteCount,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarAttendeeRole,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarBusystatus,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarContact,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarContactUrl,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarCreated,n/a,PtypTime,0x0040,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarDescriptionUrl,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarDuration,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarExceptionDate,n/a,PtypMultipleTime,0x1040,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarExceptionRule,n/a,PtypMultipleString,0x101f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarGeoLatitude,n/a,PtypFloating64,0x0005,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarGeoLongitude,n/a,PtypFloating64,0x0005,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarInstanceType,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarIsOrganizer,n/a,PtypBoolean,0x000b,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarLastModified,n/a,PtypTime,0x0040,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarLocationUrl,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarMeetingStatus,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarMethod,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarProductId,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarRecurrenceIdRange,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarReminderOffset,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarResources,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarRsvp,n/a,PtypBoolean,0x000b,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarSequence,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarTimeZone,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarTimeZoneId,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarTransparent,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarUid,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCalendarVersion,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCategory,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCc,n/a,PtypString,0x001F,PS_INTERNET_HEADERS,00020386-0000-0000-C000-000000000046
PidNameCharacterCount,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameComments,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameCompany,n/a,PtypString,0x001f,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsAlternateRecipient,n/a,PtypString,0x001F,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsCountry,n/a,PtypString,0x001F,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsEmail1,n/a,PtypString,0x001F,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsEmail2,n/a,PtypString,0x001F,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsEmail3,n/a,PtypString,0x001F,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsFileAs,n/a,PtypString,0x001F,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
PidNameContactsFileasId,n/a,PtypInteger32,0x0003,PS_PUBLIC_STRINGS,00020329-0000-0000-C000-000000000046
